business_id,stars,star_count
TA57efJ1C0acoCx5mtLnJg,2.0,70
TA57efJ1C0acoCx5mtLnJg,3.0,45
TA57efJ1C0acoCx5mtLnJg,4.0,73
TA57efJ1C0acoCx5mtLnJg,5.0,117
TAAhxi9Tml-8wHZWbZc2UA,1.0,32
TAAhxi9Tml-8wHZWbZc2UA,2.0,4
TAAhxi9Tml-8wHZWbZc2UA,3.0,4
TAAhxi9Tml-8wHZWbZc2UA,4.0,1
TAAhxi9Tml-8wHZWbZc2UA,5.0,2
TAFRSKLcv56376KyBXr2BA,1.0,4
TAFRSKLcv56376KyBXr2BA,2.0,4
TAFRSKLcv56376KyBXr2BA,3.0,3
TAFRSKLcv56376KyBXr2BA,4.0,11
TAFRSKLcv56376KyBXr2BA,5.0,2
TAnzFr9NixvCbvUdJMWL5Q,1.0,7
TAnzFr9NixvCbvUdJMWL5Q,2.0,4
TAnzFr9NixvCbvUdJMWL5Q,3.0,4
TAnzFr9NixvCbvUdJMWL5Q,4.0,8
TAnzFr9NixvCbvUdJMWL5Q,5.0,27
TAoN9nsibXOxsOnnG7Kd_g,1.0,20
TAoN9nsibXOxsOnnG7Kd_g,2.0,14
TAoN9nsibXOxsOnnG7Kd_g,3.0,19
TAoN9nsibXOxsOnnG7Kd_g,4.0,47
TAoN9nsibXOxsOnnG7Kd_g,5.0,46
TAyCOYufOJ4OtxyHqfdlfA,1.0,7
TAyCOYufOJ4OtxyHqfdlfA,2.0,2
TAyCOYufOJ4OtxyHqfdlfA,3.0,1
TAyCOYufOJ4OtxyHqfdlfA,5.0,3
TB69f0MP85WNCGYNtn7bOQ,1.0,9
TB69f0MP85WNCGYNtn7bOQ,2.0,10
TB69f0MP85WNCGYNtn7bOQ,3.0,9
TB69f0MP85WNCGYNtn7bOQ,4.0,16
TB69f0MP85WNCGYNtn7bOQ,5.0,13
TB7bScfRFBJehXSu_1MMSw,1.0,22
TB7bScfRFBJehXSu_1MMSw,2.0,9
TB7bScfRFBJehXSu_1MMSw,3.0,5
TB7bScfRFBJehXSu_1MMSw,4.0,4
TB7bScfRFBJehXSu_1MMSw,5.0,10
TBai-x2Cl5ByfctML7q08g,1.0,2
TBai-x2Cl5ByfctML7q08g,2.0,1
TBai-x2Cl5ByfctML7q08g,3.0,6
TBai-x2Cl5ByfctML7q08g,4.0,6
TBai-x2Cl5ByfctML7q08g,5.0,3
TBnB4iIU0pVKkAzN4T8xNg,1.0,3
TBnB4iIU0pVKkAzN4T8xNg,2.0,3
TBnB4iIU0pVKkAzN4T8xNg,4.0,6
TBnB4iIU0pVKkAzN4T8xNg,5.0,31
TCCiuifeDJqXXxjtOT7JuA,1.0,6
TCCiuifeDJqXXxjtOT7JuA,2.0,2
TCCiuifeDJqXXxjtOT7JuA,3.0,2
TCCiuifeDJqXXxjtOT7JuA,4.0,4
TCCiuifeDJqXXxjtOT7JuA,5.0,2
TDtrXAMabVffH1Yf-RLpnQ,1.0,1
TDtrXAMabVffH1Yf-RLpnQ,5.0,5
TE1Tzy02Zj86LqmyY3DDOg,1.0,1
TE1Tzy02Zj86LqmyY3DDOg,2.0,1
TE1Tzy02Zj86LqmyY3DDOg,5.0,1
TEQmudCV5Hn1Vj_NeXsWzQ,1.0,3
TEQmudCV5Hn1Vj_NeXsWzQ,2.0,3
TEQmudCV5Hn1Vj_NeXsWzQ,3.0,5
TEQmudCV5Hn1Vj_NeXsWzQ,4.0,7
TEQmudCV5Hn1Vj_NeXsWzQ,5.0,12
TEaBolNAkOdRm2gvIYz4OQ,1.0,69
TEaBolNAkOdRm2gvIYz4OQ,2.0,29
TEaBolNAkOdRm2gvIYz4OQ,3.0,36
TEaBolNAkOdRm2gvIYz4OQ,4.0,72
TEaBolNAkOdRm2gvIYz4OQ,5.0,98
TElfyEowMFTPR1gAwMLcNQ,1.0,5
TElfyEowMFTPR1gAwMLcNQ,2.0,5
TElfyEowMFTPR1gAwMLcNQ,3.0,6
TElfyEowMFTPR1gAwMLcNQ,4.0,12
TElfyEowMFTPR1gAwMLcNQ,5.0,6
TEqsEqIRFSQdDm8jwPHdkw,3.0,1
TEqsEqIRFSQdDm8jwPHdkw,4.0,2
TF9hBlNNJYWrPntt5g1lFg,1.0,2
TF9hBlNNJYWrPntt5g1lFg,2.0,2
TF9hBlNNJYWrPntt5g1lFg,3.0,3
TF9hBlNNJYWrPntt5g1lFg,4.0,7
TF9hBlNNJYWrPntt5g1lFg,5.0,21
TFKB3U0th0ryO5Nb9Qghtg,1.0,2
TFKB3U0th0ryO5Nb9Qghtg,2.0,2
TFKB3U0th0ryO5Nb9Qghtg,3.0,1
TFKB3U0th0ryO5Nb9Qghtg,4.0,3
TFKB3U0th0ryO5Nb9Qghtg,5.0,34
TG2QAcrevOmXDuCQQFlGew,1.0,11
TG2QAcrevOmXDuCQQFlGew,2.0,4
TG2QAcrevOmXDuCQQFlGew,3.0,3
TG2QAcrevOmXDuCQQFlGew,4.0,7
TG2QAcrevOmXDuCQQFlGew,5.0,33
TH34Fsp9fkARGhKa6u3qrQ,1.0,25
TH34Fsp9fkARGhKa6u3qrQ,2.0,9
TH34Fsp9fkARGhKa6u3qrQ,3.0,17
TH34Fsp9fkARGhKa6u3qrQ,4.0,21
TH34Fsp9fkARGhKa6u3qrQ,5.0,25
TH6mQqMfKATGjuW9SfoVSg,1.0,28
TH6mQqMfKATGjuW9SfoVSg,2.0,28
TH6mQqMfKATGjuW9SfoVSg,3.0,31
TH6mQqMfKATGjuW9SfoVSg,4.0,61
TH6mQqMfKATGjuW9SfoVSg,5.0,52
TH_Vr8_LCnAXFDUqSkF-HA,1.0,44
TH_Vr8_LCnAXFDUqSkF-HA,2.0,22
TH_Vr8_LCnAXFDUqSkF-HA,3.0,35
TH_Vr8_LCnAXFDUqSkF-HA,4.0,70
TH_Vr8_LCnAXFDUqSkF-HA,5.0,155
THcAGc-Fb8gqmA1V-KvFkw,1.0,1
THcAGc-Fb8gqmA1V-KvFkw,2.0,1
THcAGc-Fb8gqmA1V-KvFkw,3.0,1
THcAGc-Fb8gqmA1V-KvFkw,4.0,14
THcAGc-Fb8gqmA1V-KvFkw,5.0,24
THsU2vYT1sYm9amz9d0e4A,1.0,34
THsU2vYT1sYm9amz9d0e4A,2.0,15
THsU2vYT1sYm9amz9d0e4A,3.0,7
THsU2vYT1sYm9amz9d0e4A,4.0,8
THsU2vYT1sYm9amz9d0e4A,5.0,15
THsmhy9NXI6WOEhVnrv01A,1.0,9
THsmhy9NXI6WOEhVnrv01A,2.0,7
THsmhy9NXI6WOEhVnrv01A,3.0,10
THsmhy9NXI6WOEhVnrv01A,4.0,16
THsmhy9NXI6WOEhVnrv01A,5.0,30
THyomCEEq4W9pJvXy6YoNw,1.0,3
THyomCEEq4W9pJvXy6YoNw,2.0,5
THyomCEEq4W9pJvXy6YoNw,3.0,4
THyomCEEq4W9pJvXy6YoNw,4.0,16
THyomCEEq4W9pJvXy6YoNw,5.0,15
TIMCeRsXpIPAy4qPWjuzqA,1.0,13
TIMCeRsXpIPAy4qPWjuzqA,2.0,7
TIMCeRsXpIPAy4qPWjuzqA,3.0,3
TIMCeRsXpIPAy4qPWjuzqA,4.0,8
TIMCeRsXpIPAy4qPWjuzqA,5.0,26
TIP1ZWjhAoJwpsNmpneAiQ,1.0,1
TIP1ZWjhAoJwpsNmpneAiQ,3.0,1
TIP1ZWjhAoJwpsNmpneAiQ,4.0,2
TIP1ZWjhAoJwpsNmpneAiQ,5.0,24
TJcmYoyhMvgMj9YmtvGuPg,1.0,2
TJcmYoyhMvgMj9YmtvGuPg,2.0,1
TJcmYoyhMvgMj9YmtvGuPg,3.0,3
TJcmYoyhMvgMj9YmtvGuPg,4.0,2
TK4nUh28mp1rJAgA3hQCUQ,1.0,22
TK4nUh28mp1rJAgA3hQCUQ,2.0,8
TK4nUh28mp1rJAgA3hQCUQ,3.0,7
TK4nUh28mp1rJAgA3hQCUQ,4.0,14
TK4nUh28mp1rJAgA3hQCUQ,5.0,26
TKp9PDs8jFbshfg6xOcM6A,1.0,31
TKp9PDs8jFbshfg6xOcM6A,2.0,28
TKp9PDs8jFbshfg6xOcM6A,3.0,17
TKp9PDs8jFbshfg6xOcM6A,4.0,20
TKp9PDs8jFbshfg6xOcM6A,5.0,37
TL-D_z9E1eKJQqSioemFfw,1.0,1
TL-D_z9E1eKJQqSioemFfw,2.0,2
TL-D_z9E1eKJQqSioemFfw,5.0,2
TLSFhOzkvPyZplTZBVAMCA,1.0,53
TLSFhOzkvPyZplTZBVAMCA,2.0,21
TLSFhOzkvPyZplTZBVAMCA,3.0,20
TLSFhOzkvPyZplTZBVAMCA,4.0,39
TLSFhOzkvPyZplTZBVAMCA,5.0,34
TLZNpvZ5xuAfAC2em08e0g,1.0,8
TLZNpvZ5xuAfAC2em08e0g,2.0,3
TLZNpvZ5xuAfAC2em08e0g,3.0,4
TLZNpvZ5xuAfAC2em08e0g,4.0,3
TLZNpvZ5xuAfAC2em08e0g,5.0,2
TLbx_MR2dyFztoyR5d9H2A,1.0,36
TLbx_MR2dyFztoyR5d9H2A,2.0,15
TLbx_MR2dyFztoyR5d9H2A,3.0,17
TLbx_MR2dyFztoyR5d9H2A,4.0,43
TLbx_MR2dyFztoyR5d9H2A,5.0,99
TM3UY0fCq0CQbuskoq0OWQ,1.0,33
TM3UY0fCq0CQbuskoq0OWQ,2.0,29
TM3UY0fCq0CQbuskoq0OWQ,3.0,21
TM3UY0fCq0CQbuskoq0OWQ,4.0,27
TM3UY0fCq0CQbuskoq0OWQ,5.0,26
TM5RSrqaKlr4t0aDg_mBvQ,4.0,1
TM5RSrqaKlr4t0aDg_mBvQ,5.0,4
TNQfCB929TbkUdWLn0afLA,1.0,1
TNQfCB929TbkUdWLn0afLA,3.0,2
TNTVXwNChJIWMmixNM3fDw,1.0,7
TNTVXwNChJIWMmixNM3fDw,3.0,1
TNTVXwNChJIWMmixNM3fDw,4.0,3
TNTVXwNChJIWMmixNM3fDw,5.0,1
TOCxDNKKG83sCrO76-ym0Q,1.0,1
TOCxDNKKG83sCrO76-ym0Q,3.0,1
TOCxDNKKG83sCrO76-ym0Q,4.0,2
TP6hgLCNGkqjFne9nCfaiA,1.0,2
TP6hgLCNGkqjFne9nCfaiA,2.0,3
TP6hgLCNGkqjFne9nCfaiA,3.0,2
TP6hgLCNGkqjFne9nCfaiA,4.0,12
TP6hgLCNGkqjFne9nCfaiA,5.0,7
TPHbof1Z_JfmGs2-4rMzBg,1.0,4
TPHbof1Z_JfmGs2-4rMzBg,2.0,2
TPHbof1Z_JfmGs2-4rMzBg,3.0,1
TPHbof1Z_JfmGs2-4rMzBg,4.0,10
TPHbof1Z_JfmGs2-4rMzBg,5.0,64
TPYcddUHyEF3zo5LJPM8vQ,1.0,2
TPYcddUHyEF3zo5LJPM8vQ,3.0,1
TPYcddUHyEF3zo5LJPM8vQ,4.0,2
TPdN_QdJho2KYUvMPzgNZQ,1.0,1
TPdN_QdJho2KYUvMPzgNZQ,2.0,1
TPdN_QdJho2KYUvMPzgNZQ,3.0,1
TPvVGmT4AY1mloktV-2Dpw,1.0,14
TPvVGmT4AY1mloktV-2Dpw,2.0,23
TPvVGmT4AY1mloktV-2Dpw,3.0,10
TPvVGmT4AY1mloktV-2Dpw,4.0,32
TPvVGmT4AY1mloktV-2Dpw,5.0,71
TQ-FgDYJbJhIXTvSdv-jUw,1.0,12
TQ-FgDYJbJhIXTvSdv-jUw,2.0,12
TQ-FgDYJbJhIXTvSdv-jUw,3.0,15
TQ-FgDYJbJhIXTvSdv-jUw,4.0,15
TQ-FgDYJbJhIXTvSdv-jUw,5.0,4
TQur3w5rlpsxRZxuomz-Xw,1.0,6
TQur3w5rlpsxRZxuomz-Xw,2.0,9
TQur3w5rlpsxRZxuomz-Xw,3.0,18
TQur3w5rlpsxRZxuomz-Xw,4.0,31
TQur3w5rlpsxRZxuomz-Xw,5.0,64
TQxMhEar6--Wj4Du8nRQsw,1.0,16
TQxMhEar6--Wj4Du8nRQsw,2.0,25
TQxMhEar6--Wj4Du8nRQsw,3.0,35
TQxMhEar6--Wj4Du8nRQsw,4.0,72
TQxMhEar6--Wj4Du8nRQsw,5.0,40
TRrPVzJ0kJVm-11rYO9faw,1.0,7
TRrPVzJ0kJVm-11rYO9faw,3.0,4
TRrPVzJ0kJVm-11rYO9faw,4.0,6
TRrPVzJ0kJVm-11rYO9faw,5.0,11
TSGBM2z5BTeJvYQAznz8Fg,1.0,41
TSGBM2z5BTeJvYQAznz8Fg,2.0,15
TSGBM2z5BTeJvYQAznz8Fg,3.0,32
TSGBM2z5BTeJvYQAznz8Fg,4.0,47
TSGBM2z5BTeJvYQAznz8Fg,5.0,74
TSReAmFxNVCZggcx49Gf3A,1.0,26
TSReAmFxNVCZggcx49Gf3A,2.0,9
TSReAmFxNVCZggcx49Gf3A,3.0,20
TSReAmFxNVCZggcx49Gf3A,4.0,16
TSReAmFxNVCZggcx49Gf3A,5.0,6
TS_ohuVIkK_4mKrOyMsbOw,1.0,2
TS_ohuVIkK_4mKrOyMsbOw,2.0,1
TS_ohuVIkK_4mKrOyMsbOw,3.0,1
TS_ohuVIkK_4mKrOyMsbOw,4.0,1
TS_ohuVIkK_4mKrOyMsbOw,5.0,2
TShoU62Hm-4wH2EzwkJbrg,1.0,34
TShoU62Hm-4wH2EzwkJbrg,2.0,11
TShoU62Hm-4wH2EzwkJbrg,3.0,49
TShoU62Hm-4wH2EzwkJbrg,4.0,76
TShoU62Hm-4wH2EzwkJbrg,5.0,101
TT2bNjvnVNFOanDNYnAffQ,1.0,28
TT2bNjvnVNFOanDNYnAffQ,2.0,22
TT2bNjvnVNFOanDNYnAffQ,3.0,25
TT2bNjvnVNFOanDNYnAffQ,4.0,65
TT2bNjvnVNFOanDNYnAffQ,5.0,66
TT68Q6iHmIe3zdETNKRC6A,1.0,64
TT68Q6iHmIe3zdETNKRC6A,2.0,42
TT68Q6iHmIe3zdETNKRC6A,3.0,27
TT68Q6iHmIe3zdETNKRC6A,4.0,15
TT68Q6iHmIe3zdETNKRC6A,5.0,22
TT9u-iVu9mtq7tdCTJWwnw,1.0,19
TT9u-iVu9mtq7tdCTJWwnw,2.0,9
TT9u-iVu9mtq7tdCTJWwnw,3.0,11
TT9u-iVu9mtq7tdCTJWwnw,4.0,23
TT9u-iVu9mtq7tdCTJWwnw,5.0,12
TThMGJrIlO2DTnajFGDlww,1.0,2
TThMGJrIlO2DTnajFGDlww,2.0,2
TThMGJrIlO2DTnajFGDlww,3.0,6
TThMGJrIlO2DTnajFGDlww,4.0,5
TThMGJrIlO2DTnajFGDlww,5.0,4
TU2iFaJFD0zJWVz3AzHEuA,1.0,12
TU2iFaJFD0zJWVz3AzHEuA,2.0,18
TU2iFaJFD0zJWVz3AzHEuA,3.0,18
TU2iFaJFD0zJWVz3AzHEuA,4.0,44
TU2iFaJFD0zJWVz3AzHEuA,5.0,49
TUVtxnT471P1UibiNNnVSg,1.0,7
TUVtxnT471P1UibiNNnVSg,2.0,4
TUVtxnT471P1UibiNNnVSg,3.0,3
TUVtxnT471P1UibiNNnVSg,4.0,4
TUVtxnT471P1UibiNNnVSg,5.0,4
TVKr8ljkppquzOK35Pz6NA,1.0,8
TVKr8ljkppquzOK35Pz6NA,2.0,9
TVKr8ljkppquzOK35Pz6NA,3.0,4
TVKr8ljkppquzOK35Pz6NA,4.0,19
TVKr8ljkppquzOK35Pz6NA,5.0,36
TVYJx5iUkLJFiuiXc8rxEQ,1.0,6
TVYJx5iUkLJFiuiXc8rxEQ,2.0,14
TVYJx5iUkLJFiuiXc8rxEQ,3.0,19
TVYJx5iUkLJFiuiXc8rxEQ,4.0,75
TVYJx5iUkLJFiuiXc8rxEQ,5.0,126
TWSKXlz2niDh9Pyuj90Dng,1.0,1
TWSKXlz2niDh9Pyuj90Dng,2.0,1
TWSKXlz2niDh9Pyuj90Dng,3.0,7
TWSKXlz2niDh9Pyuj90Dng,4.0,22
TWSKXlz2niDh9Pyuj90Dng,5.0,9
TWkL-VHo6P-WwL8iTvqlYQ,1.0,30
TWkL-VHo6P-WwL8iTvqlYQ,2.0,24
TWkL-VHo6P-WwL8iTvqlYQ,3.0,17
TWkL-VHo6P-WwL8iTvqlYQ,4.0,39
TWkL-VHo6P-WwL8iTvqlYQ,5.0,38
TX9dmzIEPXguAQ0qKr6Mlg,2.0,1
TX9dmzIEPXguAQ0qKr6Mlg,3.0,1
TX9dmzIEPXguAQ0qKr6Mlg,5.0,4
TXU6j2y9Nem41SxxUUgA6A,1.0,15
TXU6j2y9Nem41SxxUUgA6A,2.0,12
TXU6j2y9Nem41SxxUUgA6A,3.0,20
TXU6j2y9Nem41SxxUUgA6A,4.0,42
TXU6j2y9Nem41SxxUUgA6A,5.0,47
TXjg3qtm6gjlbP8Iwsm4lQ,1.0,39
TXjg3qtm6gjlbP8Iwsm4lQ,2.0,19
TXjg3qtm6gjlbP8Iwsm4lQ,3.0,18
TXjg3qtm6gjlbP8Iwsm4lQ,4.0,25
TXjg3qtm6gjlbP8Iwsm4lQ,5.0,13
TY7V8x6wm7pwghJtO_31kA,1.0,9
TY7V8x6wm7pwghJtO_31kA,2.0,2
TY7V8x6wm7pwghJtO_31kA,3.0,1
TZRMn3WCmP6oczhDF5OPpA,1.0,1
TZRMn3WCmP6oczhDF5OPpA,4.0,2
TZRMn3WCmP6oczhDF5OPpA,5.0,2
TZf1MciRrWEYirvx046GXA,1.0,4
TZf1MciRrWEYirvx046GXA,2.0,2
TZf1MciRrWEYirvx046GXA,3.0,2
TZf1MciRrWEYirvx046GXA,4.0,3
TZf1MciRrWEYirvx046GXA,5.0,15
TZl7YBuzo5awZP8QJDLg_w,1.0,21
TZl7YBuzo5awZP8QJDLg_w,2.0,13
TZl7YBuzo5awZP8QJDLg_w,3.0,7
TZl7YBuzo5awZP8QJDLg_w,4.0,22
TZl7YBuzo5awZP8QJDLg_w,5.0,35
T_1Q5-7yUyAW5jFe2N8eUg,5.0,4
T_O6vtc1z2LZAQaeHBdZHg,1.0,1
T_O6vtc1z2LZAQaeHBdZHg,4.0,3
T_O6vtc1z2LZAQaeHBdZHg,5.0,7
T_YT8WYrW8ju9U270Szhcg,1.0,4
T_YT8WYrW8ju9U270Szhcg,2.0,2
T_YT8WYrW8ju9U270Szhcg,3.0,2
T_YT8WYrW8ju9U270Szhcg,4.0,4
T_YT8WYrW8ju9U270Szhcg,5.0,3
T_s4IcIJf5ZHyy8zC28UGw,1.0,14
T_s4IcIJf5ZHyy8zC28UGw,2.0,6
T_s4IcIJf5ZHyy8zC28UGw,3.0,6
T_s4IcIJf5ZHyy8zC28UGw,4.0,9
T_s4IcIJf5ZHyy8zC28UGw,5.0,9
TaRpPKpoANfKd7av6KBMlw,1.0,6
TaRpPKpoANfKd7av6KBMlw,2.0,4
TaRpPKpoANfKd7av6KBMlw,3.0,5
TaRpPKpoANfKd7av6KBMlw,4.0,5
TaRpPKpoANfKd7av6KBMlw,5.0,8
Ta_K79yZ7_FLNG4F5Ul1-w,1.0,1
Ta_K79yZ7_FLNG4F5Ul1-w,2.0,1
Ta_K79yZ7_FLNG4F5Ul1-w,3.0,4
Ta_K79yZ7_FLNG4F5Ul1-w,4.0,2
Ta_K79yZ7_FLNG4F5Ul1-w,5.0,1
Tax_5L_C559yBm5Tc3mDZQ,1.0,2
Tax_5L_C559yBm5Tc3mDZQ,2.0,3
Tax_5L_C559yBm5Tc3mDZQ,3.0,5
Tax_5L_C559yBm5Tc3mDZQ,5.0,2
Tc1ly-0VLk3AaoMb7CrlVA,1.0,34
Tc1ly-0VLk3AaoMb7CrlVA,2.0,24
Tc1ly-0VLk3AaoMb7CrlVA,3.0,41
Tc1ly-0VLk3AaoMb7CrlVA,4.0,68
Tc1ly-0VLk3AaoMb7CrlVA,5.0,154
TcULtaVLDsbKunf3iW7RCQ,1.0,9
TcULtaVLDsbKunf3iW7RCQ,2.0,9
TcULtaVLDsbKunf3iW7RCQ,3.0,11
TcULtaVLDsbKunf3iW7RCQ,4.0,33
TcULtaVLDsbKunf3iW7RCQ,5.0,96
TchUT9nn0JVLPwUTexLSVQ,3.0,2
TchUT9nn0JVLPwUTexLSVQ,4.0,1
Tcpyt6DynUBE0KjY0mMM-w,1.0,1
Tcpyt6DynUBE0KjY0mMM-w,3.0,2
Tcpyt6DynUBE0KjY0mMM-w,4.0,5
Tcpyt6DynUBE0KjY0mMM-w,5.0,25
Td-BWJz63qIsyxWO97Kwug,1.0,1
Td-BWJz63qIsyxWO97Kwug,4.0,3
Td-BWJz63qIsyxWO97Kwug,5.0,2
TdKJjgiXMPXDamGK-IwFZg,1.0,17
TdKJjgiXMPXDamGK-IwFZg,2.0,21
TdKJjgiXMPXDamGK-IwFZg,3.0,29
TdKJjgiXMPXDamGK-IwFZg,4.0,60
TdKJjgiXMPXDamGK-IwFZg,5.0,95
TdgmUfxEsch8Top9bvb3TA,1.0,2
TdgmUfxEsch8Top9bvb3TA,2.0,1
TdgmUfxEsch8Top9bvb3TA,3.0,2
TdgmUfxEsch8Top9bvb3TA,4.0,1
TdgmUfxEsch8Top9bvb3TA,5.0,18
TdjydrOFUSMUsTKdlXW6aQ,1.0,5
TdjydrOFUSMUsTKdlXW6aQ,2.0,4
TdjydrOFUSMUsTKdlXW6aQ,3.0,4
TdjydrOFUSMUsTKdlXW6aQ,4.0,11
TdjydrOFUSMUsTKdlXW6aQ,5.0,30
TectsyEvH5vmlgtYQ7Sjsw,1.0,1
TectsyEvH5vmlgtYQ7Sjsw,3.0,1
TectsyEvH5vmlgtYQ7Sjsw,4.0,3
TectsyEvH5vmlgtYQ7Sjsw,5.0,4
Ted-cvKJ7pojwy416PVRhw,1.0,22
Ted-cvKJ7pojwy416PVRhw,2.0,9
Ted-cvKJ7pojwy416PVRhw,3.0,14
Ted-cvKJ7pojwy416PVRhw,4.0,26
Ted-cvKJ7pojwy416PVRhw,5.0,23
TfS_zwQtyjiQU-psh2dISg,1.0,1
TfS_zwQtyjiQU-psh2dISg,2.0,1
TfS_zwQtyjiQU-psh2dISg,3.0,4
TfS_zwQtyjiQU-psh2dISg,4.0,3
TfS_zwQtyjiQU-psh2dISg,5.0,12
Tf_VSzdWojiJNwNUQ3j4ZA,1.0,7
Tf_VSzdWojiJNwNUQ3j4ZA,2.0,1
Tf_VSzdWojiJNwNUQ3j4ZA,3.0,6
Tf_VSzdWojiJNwNUQ3j4ZA,4.0,22
Tf_VSzdWojiJNwNUQ3j4ZA,5.0,21
TfcQhrjJco0C_x0KVK7LwA,1.0,62
TfcQhrjJco0C_x0KVK7LwA,2.0,37
TfcQhrjJco0C_x0KVK7LwA,3.0,66
TfcQhrjJco0C_x0KVK7LwA,4.0,68
TfcQhrjJco0C_x0KVK7LwA,5.0,66
TffDDLGfej2dqD9LPEuArQ,1.0,7
TffDDLGfej2dqD9LPEuArQ,2.0,8
TffDDLGfej2dqD9LPEuArQ,3.0,10
TffDDLGfej2dqD9LPEuArQ,4.0,17
TffDDLGfej2dqD9LPEuArQ,5.0,6
Tgc2dTcE1xOey2OUt_PvXA,1.0,62
Tgc2dTcE1xOey2OUt_PvXA,2.0,38
Tgc2dTcE1xOey2OUt_PvXA,3.0,51
Tgc2dTcE1xOey2OUt_PvXA,4.0,82
Tgc2dTcE1xOey2OUt_PvXA,5.0,178
TggkxsvAxWs5HOfW1N9osw,1.0,5
TggkxsvAxWs5HOfW1N9osw,2.0,5
TggkxsvAxWs5HOfW1N9osw,3.0,1
TggkxsvAxWs5HOfW1N9osw,4.0,15
TggkxsvAxWs5HOfW1N9osw,5.0,6
TgjB-wlAVzol6HoDpE8KYg,1.0,7
TgjB-wlAVzol6HoDpE8KYg,2.0,9
TgjB-wlAVzol6HoDpE8KYg,3.0,21
TgjB-wlAVzol6HoDpE8KYg,4.0,71
TgjB-wlAVzol6HoDpE8KYg,5.0,354
ThCqEavXwVOQu7t5LsITdw,1.0,4
ThCqEavXwVOQu7t5LsITdw,3.0,6
ThCqEavXwVOQu7t5LsITdw,4.0,7
ThCqEavXwVOQu7t5LsITdw,5.0,6
TiYTxiykhJdPZvNnXgLcJQ,1.0,3
TiYTxiykhJdPZvNnXgLcJQ,3.0,1
TiYTxiykhJdPZvNnXgLcJQ,4.0,3
Tio3EL8WMRtbmVk0Ga2XFA,4.0,4
Tio3EL8WMRtbmVk0Ga2XFA,5.0,5
TjziWy83MOEkWDiO07RwRA,1.0,6
TjziWy83MOEkWDiO07RwRA,2.0,2
TjziWy83MOEkWDiO07RwRA,4.0,1
TjziWy83MOEkWDiO07RwRA,5.0,5
TkEMlu88OZn9TKZyeY9CJg,1.0,64
TkEMlu88OZn9TKZyeY9CJg,2.0,53
TkEMlu88OZn9TKZyeY9CJg,3.0,76
TkEMlu88OZn9TKZyeY9CJg,4.0,164
TkEMlu88OZn9TKZyeY9CJg,5.0,570
TkXbFJtFCdM_WTLkHa6Erw,1.0,13
TkXbFJtFCdM_WTLkHa6Erw,2.0,1
TkXbFJtFCdM_WTLkHa6Erw,3.0,1
TkXbFJtFCdM_WTLkHa6Erw,4.0,5
TkXbFJtFCdM_WTLkHa6Erw,5.0,4
TkgEHV_4Qmamb_wUvkgdTg,1.0,4
TkgEHV_4Qmamb_wUvkgdTg,2.0,5
TkgEHV_4Qmamb_wUvkgdTg,3.0,5
TkgEHV_4Qmamb_wUvkgdTg,4.0,7
TkgEHV_4Qmamb_wUvkgdTg,5.0,19
TkoyGi8J7YFjA6SbaRzrxg,1.0,23
TkoyGi8J7YFjA6SbaRzrxg,2.0,10
TkoyGi8J7YFjA6SbaRzrxg,3.0,20
TkoyGi8J7YFjA6SbaRzrxg,4.0,55
TkoyGi8J7YFjA6SbaRzrxg,5.0,88
Tl0_JsPz8B3I-opvSZXRGg,4.0,1
Tl0_JsPz8B3I-opvSZXRGg,5.0,5
Tl2nqtPXlLbAG3qkUYVM2g,1.0,16
Tl2nqtPXlLbAG3qkUYVM2g,2.0,19
Tl2nqtPXlLbAG3qkUYVM2g,3.0,16
Tl2nqtPXlLbAG3qkUYVM2g,4.0,30
Tl2nqtPXlLbAG3qkUYVM2g,5.0,79
Tl7V8AztDY8s6Jr8yJNKcw,1.0,1
Tl7V8AztDY8s6Jr8yJNKcw,2.0,2
Tl7V8AztDY8s6Jr8yJNKcw,3.0,9
Tl7V8AztDY8s6Jr8yJNKcw,4.0,16
Tl7V8AztDY8s6Jr8yJNKcw,5.0,15
TlFm2cjcm9TGERDh5Wqabw,1.0,2
TlFm2cjcm9TGERDh5Wqabw,4.0,1
TlwmWPxMOSXOsey0ylMLeQ,1.0,1
TlwmWPxMOSXOsey0ylMLeQ,2.0,4
TlwmWPxMOSXOsey0ylMLeQ,3.0,1
TlwmWPxMOSXOsey0ylMLeQ,4.0,1
TmByhkKxWQa2Bfvyk3Aqxg,1.0,13
TmByhkKxWQa2Bfvyk3Aqxg,2.0,10
TmByhkKxWQa2Bfvyk3Aqxg,3.0,5
TmByhkKxWQa2Bfvyk3Aqxg,4.0,12
TmByhkKxWQa2Bfvyk3Aqxg,5.0,21
Tne2tfl0S0iLre2O5XALvQ,1.0,2
Tne2tfl0S0iLre2O5XALvQ,2.0,3
Tne2tfl0S0iLre2O5XALvQ,3.0,1
Tne2tfl0S0iLre2O5XALvQ,4.0,2
Tne2tfl0S0iLre2O5XALvQ,5.0,2
Tni0_r0gWEEGlHSVlhDysA,4.0,7
Tni0_r0gWEEGlHSVlhDysA,5.0,3
To-Q2f-3DdYtrfBMd4iIpw,1.0,59
To-Q2f-3DdYtrfBMd4iIpw,2.0,8
To-Q2f-3DdYtrfBMd4iIpw,3.0,3
To-Q2f-3DdYtrfBMd4iIpw,4.0,2
